kelly_proportion,stack
0.4,960
0.85,1080
0.95,1030
0.5,990
0.75,980
0.05,1000
0.4,990
0.35,1010
0.05,1000
0.05,990
0.65,1010
0.7,1000
0.25,1020
1.0,980
0.9,1030
0.6,990
0.75,980
0.9,1030
1.0,990
0.15,980
0.45,1000
0.25,1020
0.55,980
0.35,980
0.4,990
0.85,1030
0.05,1000
0.05,990
0.95,1010
0.95,1000
0.1,980
0.1,1020
0.9,1000
0.85,1020
0.3,980
0.6,1000
0.95,990
0.7,1010
0.75,1000
0.95,990
0.1,1010
0.6,1030
0.45,990
0.7,980
0.15,1000
0.55,980
0.65,1020
0.1,1000
0.15,990
0.6,1010
0.8,1230
0.8,990
0.95,780
0.45,1000
0.45,990
0.15,1010
0.5,980
0.8,990
0.3,1030
0.2,1000
0.3,990
0.45,1010
0.4,1030
0.95,990
0.35,980
0.5,1030
0.35,990
0.2,980
0.1,1000
1.0,990
0.9,1010
0.9,880
0.3,990
0.7,1130
0.65,1000
0.35,990
0.1,1010
0.6,1000
0.05,990
0.35,1010
0.45,1030
0.2,990
0.25,980
1.0,1030
0.85,990
0.7,980
0.15,1000
0.2,990
0.35,1010
0.85,1000
0.75,970
0.65,1030
0.85,1000
0.4,990
0.95,1010
0.7,1150
0.6,990
0.5,860
0.7,940
0.8,990
0.6,1070
0.55,980
0.4,950
0.55,1070
0.7,1000
0.9,970
0.2,1030
0.05,1000
0.75,1020
0.3,980
0.85,970
0.3,1050
0.55,980
0.7,1000
0.65,1020
0.55,980
0.3,1000
1.0,1020
0.75,980
0.2,1000
0.25,1020
0.95,980
0.75,1000
0.2,990
0.4,1010
0.45,1000
0.05,990
0.1,1010
0.05,1000
0.65,990
1.0,1010
0.2,1000
1.0,1020
0.8,980
1.0,1050
0.05,990
1.0,960
0.05,1030
0.55,990
0.65,980
0.1,1000
0.1,980
0.9,1020
0.35,980
0.3,990
0.4,1030
0.65,980
0.45,990
0.7,1030
0.95,1000
0.25,980
0.6,1020
0.15,1030
0.15,990
0.55,980
1.0,1000
0.45,990
0.3,1010
0.75,1000
0.45,980
0.45,1020
0.05,1000
0.3,990
0.9,1010
0.35,1000
0.45,1020
0.85,980
0.25,1000
0.4,950
0.7,1050
0.9,1000
0.8,990
0.5,1010
0.25,1000
0.6,1020
0.9,980
0.7,1000
0.3,1020
0.25,980
0.2,1000
0.5,990
0.8,1010
0.65,1030
0.15,990
0.2,980
0.55,1030
0.9,990
0.05,980
0.05,1000
0.3,990
0.75,1010
0.5,1000
0.75,990
0.55,1010
0.6,1000
0.8,1020
0.9,980
0.9,1000
0.2,990
0.4,1010
0.05,1000
0.1,990
0.15,1010
0.35,900
0.35,990
1.0,1110
0.5,1030
0.45,990
0.6,980
0.5,1030
0.05,990
0.2,980
0.15,980
0.45,990
0.85,1030
0.6,1000
0.2,990
0.15,1010
0.5,1040
0.05,980
0.05,980
0.35,980
0.9,1040
0.65,980
0.25,980
0.75,990
0.65,1030
0.75,1000
0.65,990
0.2,1010
0.45,1000
0.85,990
0.95,1010
0.4,1000
0.85,990
1.0,1010
0.75,1030
0.4,990
0.7,980
0.5,1030
0.1,990
0.2,980
0.75,1000
0.75,1020
0.15,980
0.05,1000
0.4,990
0.15,1010
0.05,1000
0.9,1020
0.1,980
0.15,1000
0.3,990
0.65,1010
0.9,1030
0.35,990
0.85,980
0.05,1000
0.1,990
0.35,1010
0.7,1000
0.3,990
0.55,1010
0.05,1000
0.05,990
0.35,1010
0.9,1000
0.8,1020
0.55,980
0.8,1000
0.1,990
0.55,1010
0.4,1000
0.5,1020
0.65,980
1.0,1030
0.8,990
0.75,980
0.05,1000
0.4,990
0.3,1010
0.55,960
0.55,990
0.95,1050
0.8,1030
0.35,990
0.95,980
0.7,1050
0.25,990
0.4,960
0.3,1000
0.25,990
0.55,1010
0.45,1000
0.3,970
0.7,1030
0.9,1000
0.85,990
1.0,1010
0.65,1000
0.55,990
0.25,1010
0.85,1030
0.05,990
0.25,980
0.95,1030
0.85,990
1.0,980
0.85,1000
0.25,970
0.8,1030
0.65,1000
0.3,1020
0.75,980
0.75,1000
0.8,1020
0.15,980
0.15,1000
0.05,990
0.7,1010
0.45,1000
0.8,990
0.8,1010
0.6,1000
0.85,990
0.4,1010
0.5,1000
0.2,1020
0.6,980
0.2,1000
0.2,990
0.95,1010
1.0,1000
0.85,1050
0.8,950
0.7,1000
0.1,980
0.9,1020
1.0,840
0.4,990
1.0,1170
0.35,1000
0.75,1020
0.15,980
0.5,1050
0.85,970
0.55,980
0.55,1000
0.05,990
0.1,1010
0.9,1000
0.6,990
1.0,1010
0.7,1030
0.35,990
0.4,980
0.65,1000
0.05,990
0.2,1010
0.35,1000
0.5,1020
0.25,980
0.65,1000
0.6,1020
0.3,980
0.9,1030
1.0,990
0.05,980
0.05,1000
0.3,990
0.55,1010
0.2,1030
0.3,990
0.8,980
0.6,980
0.05,990
0.05,1030
0.8,940
0.4,990
0.65,1070
0.6,1000
0.7,990
0.85,1010
0.5,1000
0.5,990
0.25,1010
1.0,1000
1.0,1020
0.1,980
0.35,1000
0.45,990
0.3,1010
0.9,1000
0.8,990
0.35,1010
0.65,1000
0.8,1020
0.2,980
0.4,1000
0.1,990
0.9,1010
0.85,1000
0.45,1020
1.0,980
0.75,1000
0.95,990
0.5,1010
0.1,1000
0.8,1020
0.1,980
0.3,1000
0.25,990
1.0,1010
0.8,1030
0.8,990
0.05,980
0.45,980
0.3,1040
0.35,980
0.9,1000
0.25,990
0.9,1010
0.85,1000
0.6,990
1.0,1010
0.75,1000
0.25,1020
0.2,980
0.4,1070
0.6,990
0.3,940
0.6,1000
0.2,1020
0.45,980
0.95,1090
0.9,990
0.9,920
0.55,1000
0.15,980
0.3,1020
0.3,1000
0.95,1020
0.75,980
0.95,1000
0.95,1020
0.75,980
0.6,940
0.7,940
0.95,1120
0.9,1030
0.45,990
0.35,980
0.4,1000
0.05,1020
0.55,980
0.4,1030
0.4,990
0.6,980
0.3,1070
0.4,990
0.45,940
0.15,1000
0.05,990
0.8,1010
0.15,980
0.75,900
0.35,1120
0.75,1000
0.95,990
0.65,1010
1.0,1000
0.65,990
0.55,1010
0.55,1000
0.4,990
0.7,1010
0.35,1000
0.4,970
0.5,1030
0.95,980
0.7,940
0.65,1080
0.3,1000
0.95,1020
0.65,980
0.55,980
0.55,990
0.6,1030
1.0,980
0.45,990
0.3,1030
0.2,1000
0.7,1020
0.5,980
0.45,940
0.65,990
0.4,1070
0.3,1000
0.8,1030
0.45,970
0.75,1000
0.3,1020
0.75,980
0.95,1000
0.85,990
0.8,1010
0.8,1030
0.95,990
0.9,980
0.1,1000
0.9,990
0.45,1010
0.1,1000
0.15,970
0.95,1030
0.3,980
0.8,1040
0.05,980
0.95,1000
0.8,950
0.8,1050
0.45,1030
0.65,990
0.25,980
0.85,1250
0.2,990
0.45,760
0.75,980
0.65,990
0.75,1030
0.75,980
1.0,990
1.0,1030
0.75,1030
0.45,990
0.3,980
0.85,1030
0.2,990
0.05,980
0.65,1000
0.15,1020
0.2,980
0.35,1000
0.85,990
0.45,1010
0.9,1000
0.75,1020
0.6,980
0.5,1030
0.8,990
0.3,980
0.4,1050
0.75,990
0.45,960
0.35,1000
0.25,940
0.6,1060
0.1,1000
0.2,990
0.15,1010
0.65,980
0.7,1040
0.45,980
0.6,1000
0.6,990
0.05,1010
1.0,1000
0.35,990
0.6,1010
0.55,980
0.55,990
0.35,1030
0.5,1000
0.1,990
0.55,1010
0.15,1000
0.4,1020
0.1,980
1.0,980
0.6,990
0.9,1030
1.0,980
0.4,990
0.2,1030
0.1,1000
0.55,1020
0.2,980
0.3,980
0.9,1040
0.5,980
0.75,1070
0.8,990
1.0,940
0.05,980
0.8,1040
0.05,980
1.0,1000
0.6,1020
0.45,980
0.85,1030
0.25,990
1.0,980
0.65,1000
0.45,1020
0.3,980
0.9,980
0.35,980
1.0,1040
0.6,1050
0.9,990
0.35,960
0.8,1000
0.15,990
0.8,1010
0.85,980
0.6,990
1.0,1030
0.05,1000
0.9,990
0.05,1010
0.3,1030
0.6,990
0.1,980
0.1,980
0.7,1040
0.05,980
0.55,1000
0.1,1020
0.05,980
0.95,1000
0.8,980
0.1,1020
0.3,1000
0.4,990
0.95,1010
0.85,1030
0.65,990
0.85,980
0.6,1000
1.0,990
0.5,1010
0.3,1000
0.75,990
1.0,1010
0.5,1030
0.55,990
0.5,980
0.55,1030
0.1,990
0.35,980
0.1,1000
0.1,990
0.95,1010
0.4,1000
0.6,1020
0.85,980
0.5,1000
0.9,990
0.25,1010
0.35,1030
0.2,990
0.45,980
0.65,1000
0.85,990
0.45,1010
0.55,1030
0.9,990
0.35,980
0.65,1000
0.95,990
0.9,1010
0.75,1000
0.3,990
0.85,1010
0.6,1050
1.0,990
0.85,960
0.85,1030
0.75,990
0.2,980
0.7,1030
0.15,990
0.4,980
1.0,1000
0.4,1020
0.4,980
1.0,940
0.9,960
1.0,1100
0.6,1030
0.4,990
0.6,980
0.75,1000
1.0,990
0.95,1010
0.9,1000
0.5,1020
0.95,980
0.25,1000
0.1,990
0.9,1010
0.1,1000
0.9,1020
0.05,980
0.95,1030
0.25,990
0.05,980
0.3,1000
0.05,990
0.05,1010
0.9,1000
0.85,970
0.7,1030
0.55,1000
0.2,990
0.6,1010
0.6,1030
0.3,990
0.75,980
0.35,1000
0.3,990
0.1,1010
0.4,1050
0.4,990
0.6,960
0.4,1000
0.8,1040
0.2,960
0.15,1000
0.05,990
0.2,1010
0.35,1030
0.3,990
0.85,980
0.3,1030
0.35,990
0.1,980
0.5,1000
0.7,1020
0.55,980
0.35,1000
0.4,990
1.0,1010
0.2,1050
0.55,990
0.85,960
0.35,1000
1.0,990
0.2,1010
0.8,1020
0.55,1020
0.7,960
0.05,1000
0.95,1020
0.6,980
0.85,1030
0.1,990
1.0,980
0.15,1000
0.35,990
0.75,1010
0.7,1030
0.45,990
0.5,980
0.45,940
0.45,990
0.45,1070
0.75,1030
0.3,990
0.45,980
0.35,1000
0.45,990
0.7,1010
0.7,1000
0.55,990
1.0,1010
0.65,1030
0.9,990
0.2,980
0.45,1000
0.8,990
1.0,1010
0.45,980
0.25,990
0.9,1030
0.4,1050
0.85,990
0.6,960
0.4,1000
0.1,1020
0.55,980
0.35,1000
0.6,990
0.2,1010
0.85,980
0.6,990
0.8,1030
0.3,980
0.85,990
0.95,1030
0.95,1050
0.55,990
0.05,960
0.45,1000
0.95,990
0.45,1010
0.4,1000
0.5,990
0.4,1010
0.35,1000
0.9,990
0.6,1010
0.9,1000
0.7,1020
0.25,980
0.15,1030
0.45,990
1.0,980
0.35,1000
0.4,990
0.7,1010
0.95,1000
0.75,1020
0.55,980
0.4,1000
0.6,990
0.35,1010
0.25,1000
0.8,990
0.2,1010
0.3,980
0.8,980
0.7,1040
0.45,960
0.25,900
1.0,1140
0.8,1050
1.0,970
0.05,980
0.9,1000
0.45,990
0.45,1010
0.65,1030
0.9,990
0.4,980
0.25,1080
0.85,980
0.3,940
1.0,1030
0.1,990
0.85,980
0.65,1000
0.45,920
1.0,1080
0.7,1000
0.2,990
0.55,1010
0.15,980
0.35,990
0.35,1030
0.15,1000
0.9,1020
0.1,980
0.95,1030
0.25,990
0.35,980
0.75,930
0.95,1090
0.95,980
0.3,1100
0.75,920
0.6,980
0.65,980
1.0,990
0.25,1030
0.25,1000
0.1,990
0.15,1010
0.7,1030
0.1,990
0.45,980
0.6,1000
0.15,990
0.35,1010
0.2,1000
0.75,1020
0.05,980
0.25,1030
0.15,990
0.05,980
0.9,980
0.35,1040
0.65,980
0.95,1000
0.1,990
0.95,1010
0.95,1000
0.45,1020
0.45,980
0.95,1030
0.6,990
0.8,980
0.65,980
0.05,990
0.85,1030
0.7,1090
0.45,990
0.35,920
0.95,1090
0.45,990
0.45,920
0.35,1000
0.7,990
0.5,1010
0.05,1000
0.25,1020
0.55,980
0.75,1000
0.2,990
0.1,1010
0.6,1000
0.35,990
0.95,1010
0.1,1000
0.2,990
0.3,1010
0.75,1000
0.45,990
0.65,1010
0.1,1000
0.6,1030
0.3,970
0.8,1000
0.05,990
0.95,1010
0.7,1030
0.9,990
0.2,980
0.4,1000
0.55,990
0.3,1010
0.9,1030
0.4,990
0.55,980
0.65,1030
0.45,990
0.95,980
0.85,980
0.9,990
0.45,1030
0.55,920
0.55,990
0.4,1090
0.75,1000
1.0,990
0.8,1010
0.6,1000
0.35,1020
0.1,980
0.25,880
0.9,990
0.25,1130
0.7,1090
0.7,990
0.5,920
0.25,980
1.0,1040
0.25,980
0.95,1000
0.2,990
0.65,1010
0.7,1030
0.6,990
0.8,980
0.2,1000
1.0,990
0.05,1010
0.45,980
0.3,990
0.3,1030
0.45,1000
0.65,990
0.8,1010
0.9,1000
0.6,990
0.55,1010
0.55,1050
0.05,990
0.85,960
0.9,980
0.25,990
0.95,1030
0.3,1030
0.55,990
0.05,980
0.5,1000
0.6,1020
0.3,980
0.4,970
0.7,1050
0.3,980
0.65,1000
0.05,990
0.1,1010
1.0,1000
0.5,990
1.0,1010
0.3,980
0.7,1040
0.55,980
0.3,1000
0.55,1020
0.8,980
0.6,1000
0.15,1020
0.05,980
0.7,800
0.4,990
0.45,1210
0.55,1000
0.75,990
0.2,1010
0.15,1000
0.65,990
0.55,1010
0.4,1000
0.4,940
0.6,1060
0.55,1000
0.75,990
0.95,1010
0.45,1000
0.1,980
0.65,1020
0.6,1000
0.6,1020
0.9,980
0.65,950
0.95,1070
0.45,980
0.5,1000
0.55,990
0.45,1010
0.45,1000
0.3,990
0.1,1010
0.1,1000
0.1,990
0.35,1010
0.75,1000
0.2,990
0.25,1010
0.8,1030
0.9,990
0.35,980
0.8,1030
0.4,990
0.2,980
0.75,980
0.95,1040
0.35,980
0.55,980
0.95,1040
0.5,980
0.85,1000
0.95,950
0.6,1050
0.6,1030
0.8,990
0.45,980
1.0,1100
0.75,920
0.8,980
0.6,1000
0.55,1020
0.6,980
0.65,1000
0.65,990
0.8,1010
0.7,1050
0.9,990
0.85,960
0.9,1000
1.0,990
0.1,1010
0.35,980
0.85,990
0.25,1030
0.05,1000
0.8,990
0.9,1010
0.3,1000
0.75,990
0.15,1010
0.5,1030
0.05,990
0.5,980
0.45,1030
0.85,990
1.0,980
0.05,1000
0.8,1020
0.7,980
0.3,1000
0.25,990
0.5,1010
0.3,1000
0.25,990
0.15,1010
0.3,1030
0.45,990
0.5,980
0.05,1000
0.65,990
0.6,1010
0.85,1030
0.6,990
0.5,980
0.65,980
0.3,980
0.85,1040
0.05,1000
0.1,980
1.0,1020
0.5,960
0.95,990
1.0,1050
0.95,1030
0.5,990
0.8,980
0.55,980
0.7,990
0.95,1030
0.15,1000
0.85,1020
0.05,980
0.35,1000
0.75,990
0.1,1010
0.25,1000
0.95,1020
0.95,980
0.3,1000
0.7,1030
0.75,970
0.35,1000
0.95,990
0.85,1010
0.65,1000
0.7,990
0.25,1010
0.55,1000
0.35,1020
0.95,980
0.65,1000
0.6,1020
0.2,980
0.65,1100
0.45,920
0.05,980
0.85,880
0.15,990
0.65,1130
0.75,1150
0.95,990
0.7,860
0.9,1000
0.4,1020
0.7,980
0.05,1000
1.0,990
0.8,1010
0.85,1000
0.95,990
1.0,1010
0.85,1280
0.45,740
0.2,980
0.75,1000
1.0,1020
0.05,980
0.8,1000
0.6,1000
0.2,1000
0.95,1070
0.75,990
0.9,940
0.4,1000
1.0,990
0.4,1010
1.0,1000
0.5,1030
0.45,970
0.9,1030
0.3,990
0.15,980
0.45,1000
0.5,1020
0.2,980
0.35,1000
0.9,1020
0.75,980
0.9,1000
0.35,990
0.15,1010
0.45,1000
0.8,1020
0.1,980
0.5,1030
0.95,990
0.35,980
0.7,1050
0.35,990
0.65,960
0.25,1000
0.4,990
0.8,1010
0.2,1000
0.35,1020
0.5,980
0.15,980
0.65,1040
0.8,980
0.5,1000
0.15,990
0.9,1010
0.85,980
0.45,990
0.95,1030
0.85,1000
0.25,990
0.1,1010
0.5,1000
1.0,890
0.45,1110
0.9,1000
0.5,990
0.65,1010
0.3,1000
0.4,930
1.0,1070
0.9,1000
0.6,1020
0.75,980
0.15,1030
0.05,990
0.6,980
0.85,1000
0.5,1020
0.45,980
0.2,1000
0.55,1020
0.4,980
0.45,980
0.15,990
0.8,1030
0.2,1000
0.65,1020
0.95,980
0.65,1030
1.0,990
0.5,980
0.85,970
0.35,1050
0.95,980
0.5,1000
0.15,990
0.65,1010
0.05,1000
0.6,1020
0.2,980
0.4,1030
0.05,990
0.2,980
0.2,1000
0.35,990
0.5,1010
0.8,1000
0.7,1040
0.25,960
0.95,1000
0.7,990
0.9,1010
0.45,1000
0.95,990
0.1,1010
0.8,1000
0.15,990
0.05,1010
0.2,1000
0.7,1020
0.25,980
0.2,1000
0.15,990
0.4,1010
0.85,1000
1.0,990
0.5,1010
0.95,1060
0.9,970
1.0,970
0.45,1030
0.45,990
0.15,980
0.75,1030
0.2,990
0.6,980
0.95,1030
0.3,990
0.35,980
0.95,1000
0.8,1020
0.15,980
0.2,1030
0.35,990
0.9,980
0.9,1070
0.6,990
0.7,940
0.15,1000
0.6,1020
1.0,980
0.65,970
0.75,1050
0.25,980
0.1,1000
0.85,990
0.15,1010
0.3,1050
0.3,990
0.9,960
1.0,1000
0.45,1020
0.7,980
0.95,1000
0.6,990
0.9,1010
0.75,1000
0.6,1020
0.65,980
0.85,1000
0.5,990
0.4,1010
0.35,1030
0.6,990
1.0,980
0.4,1000
0.15,990
0.15,1010
0.55,1000
1.0,990
0.9,1010
1.0,1030
1.0,990
0.55,980
0.25,1000
0.35,1020
0.25,980
0.95,1000
0.75,990
0.45,1010
0.05,1000
0.5,1020
0.25,980
0.5,1030
0.4,990
0.8,980
0.95,1030
1.0,990
0.55,980
0.25,980
0.1,990
0.9,1030
0.55,960
0.25,990
0.55,1050
0.9,1030
0.3,990
0.2,980
0.65,980
0.3,990
0.5,1030
0.35,1030
0.7,990
0.65,980
0.35,980
0.1,980
0.65,1040
0.6,1000
0.25,990
0.3,1010
0.6,1000
0.55,980
0.3,1020
1.0,1000
0.1,990
0.65,1010
0.2,1000
0.25,1020
0.5,980
0.8,1000
0.9,1020
0.3,980
0.2,980
0.4,990
0.35,1030
0.2,1030
0.65,990
0.9,980
0.7,1000
0.3,1020
0.2,980
0.95,1030
0.75,990
0.2,980
0.7,1000
0.2,990
0.85,1010
0.1,1000
0.05,990
0.5,1010
0.8,1000
0.75,990
0.15,1010
0.95,1000
0.8,990
0.15,1010
0.1,1000
0.5,1020
0.55,980
0.7,1000
0.05,990
0.55,1010
0.2,980
0.5,990
0.7,1030
0.85,1000
0.25,1020
0.3,980
0.05,1030
0.6,990
0.05,980
0.35,1030
0.4,990
0.6,980
0.05,1000
0.15,1020
0.15,980
0.5,980
0.3,1040
0.55,980
0.55,1000
0.05,990
0.05,1010
0.45,1030
0.55,990
0.4,980
0.95,1000
0.35,990
0.25,1010
0.6,1000
0.55,990
0.7,1010
0.6,1030
0.8,990
0.2,980
0.45,1030
0.1,990
0.65,980
0.6,1000
0.5,1020
0.85,980
0.35,1000
0.2,990
0.6,1010
0.8,1000
0.3,990
0.3,1010
0.8,1190
0.95,990
0.65,820
0.4,1000
0.4,970
1.0,1030
0.8,1000
0.3,990
0.25,1010
0.95,1070
0.1,990
1.0,940
0.75,1060
0.55,960
0.6,980
0.45,1000
0.95,990
0.35,1010
0.25,1000
0.2,990
0.1,1010
0.65,1000
0.85,1020
0.05,980
0.95,1000
0.85,990
0.7,1010
0.35,1030
0.8,990
0.8,980
1.0,1000
0.45,1020
0.5,980
0.4,1030
0.2,990
0.4,980
0.6,1000
0.75,1020
0.75,980
0.5,1000
0.1,990
0.55,1010
0.3,1000
0.75,990
0.55,1010
0.05,1000
0.3,980
0.5,1020
0.4,940
0.75,1080
0.7,980
0.75,1000
0.75,990
0.55,1010
0.3,960
0.7,990
0.8,1050
0.4,1000
0.8,1020
0.6,980
0.6,980
0.65,990
0.8,1030
0.9,1000
0.95,1020
0.2,980
0.5,1030
0.35,990
1.0,980
0.3,1000
1.0,830
0.7,1170
0.1,1050
0.75,990
0.7,960
0.15,1000
0.4,980
0.75,1020
0.55,1030
0.6,990
0.3,980
0.75,1000
0.95,1020
0.45,980
0.85,1000
0.25,990
0.8,1010
1.0,1030
0.9,990
0.35,980
0.75,1110
0.2,990
0.85,900
0.7,1000
0.85,1020
0.2,980
0.4,1030
0.55,990
0.85,980
0.1,980
0.75,1040
0.25,980
0.9,1030
0.2,990
0.2,980
0.45,1000
0.65,1020
0.05,980
0.95,1000
0.15,980
0.45,1020
0.9,1030
0.2,990
0.2,980
0.55,1000
0.3,990
0.55,1010
0.5,1000
0.05,990
0.55,1010
1.0,1030
0.65,990
0.95,980
1.0,1000
0.25,990
0.05,1010
0.15,1000
0.1,990
1.0,1010
0.4,1000
1.0,990
0.8,1010
0.6,1000
0.1,990
0.95,1010
0.75,1000
0.15,990
0.4,1010
0.4,1140
0.75,880
0.35,980
0.75,1060
0.7,960
0.6,980
0.3,1050
0.4,970
0.85,980
0.75,1000
0.8,1020
0.55,980
0.55,1000
0.85,990
0.85,1010
1.0,1000
0.15,990
0.75,1010
0.2,1000
0.7,1020
0.55,980
0.05,1000
0.75,990
0.15,1010
0.4,980
0.75,910
0.85,1110
0.8,1000
0.35,980
0.45,1020
0.45,1000
0.15,990
0.2,1010
0.4,1000
0.95,1020
0.85,980
0.95,1000
0.55,990
0.8,1010
0.95,1030
0.7,990
0.85,980
1.0,1000
0.7,1020
0.9,980
0.4,1030
0.8,990
0.3,980
0.65,1000
0.2,990
0.85,1010
0.2,980
0.5,1040
0.8,980
0.25,980
0.75,1040
0.35,980
0.05,1000
1.0,990
0.4,1010
0.15,1000
1.0,990
1.0,1010
0.15,1000
0.35,1020
0.4,980
0.8,1000
1.0,1020
0.05,980
1.0,1010
0.6,1010
0.4,980
0.45,1000
0.55,990
0.5,1010
0.05,1000
0.6,990
0.8,1010
0.5,1030
0.2,990
0.95,980
0.35,1000
0.3,1020
0.05,980
0.45,1000
0.3,1020
0.05,980
0.65,1000
0.7,990
0.15,1010
0.45,1050
0.35,990
0.15,960
1.0,1030
0.25,990
0.35,980
0.1,1000
0.75,990
0.4,1010
0.8,800
1.0,1220
0.75,980
0.9,1000
0.9,990
0.45,1010
0.95,1030
0.15,990
0.1,980
0.55,1000
0.7,990
0.45,1010
0.6,910
0.95,1110
0.55,980
0.95,1000
0.45,990
1.0,1010
0.8,1000
0.9,990
0.65,1010
0.85,1000
0.8,1020
0.85,980
0.3,1060
0.45,960
0.35,980
0.55,1050
0.15,990
1.0,960
0.65,1030
0.85,990
0.3,980
0.2,1000
0.05,990
0.55,1010
0.55,1000
0.15,990
0.75,1010
1.0,1030
0.7,990
0.9,980
0.85,1000
0.25,990
0.45,1010
0.8,1000
0.55,940
0.6,1060
0.25,1000
0.1,1020
0.75,980
1.0,1030
0.35,990
0.05,980
0.75,1000
0.2,1020
0.6,980
0.15,980
0.5,990
0.75,1030
0.15,1000
0.5,990
0.75,1010
0.35,1000
0.2,1020
0.05,980
0.45,1000
0.4,990
0.3,1010
0.2,1000
0.25,960
0.35,1040
0.05,1000
0.85,1020
0.45,980
0.3,980
0.7,990
0.2,1030
0.4,1000
0.95,930
0.85,1070
0.65,1030
0.6,990
0.75,980
0.9,1030
0.7,990
0.45,980
0.4,1000
0.25,1020
0.9,980
0.35,1030
0.3,990
0.75,980
0.85,1000
0.5,980
0.95,1020
0.6,1000
0.95,1020
0.85,980
0.35,1000
0.4,990
1.0,1010
0.25,1000
0.45,1020
0.05,980
0.65,1000
0.3,990
0.2,1010
0.75,1030
0.9,990
1.0,980
0.45,1000
0.5,900
0.35,1100
0.8,980
0.4,990
0.65,1030
0.55,1000
0.55,1020
0.65,980
0.05,1000
0.8,990
0.95,1010
0.65,1030
0.25,990
0.25,980
0.15,1030
0.7,990
0.9,980
0.95,1000
1.0,1020
0.8,980
0.8,1000
0.35,1020
0.45,980
0.75,1000
1.0,1020
0.95,980
0.9,1030
0.8,990
0.25,980
0.05,1000
0.05,990
0.25,1010
0.5,1030
0.15,990
0.8,980
0.75,1030
0.2,990
0.25,980
0.25,1030
0.7,990
0.65,980
0.95,1040
0.15,980
0.9,980
0.95,1090
0.6,990
0.95,920
0.1,1000
0.35,990
0.55,1010
0.9,1030
0.05,990
0.15,980
0.6,1030
1.0,990
0.45,980
0.85,1110
0.75,990
0.4,900
0.55,1000
0.15,980
0.8,1020
0.25,1000
0.4,1020
0.3,980
0.45,1000
0.15,1020
0.6,980
0.55,1000
0.75,990
0.05,1010
0.9,940
0.9,1080
0.35,980
0.6,1000
0.4,980
0.5,1020
0.3,1000
0.95,980
0.7,1020
0.05,1000
0.8,910
0.85,1090
0.4,1000
0.35,990
0.2,1010
0.35,1000
0.15,1020
0.5,980
0.1,980
0.95,990
0.95,1030
0.45,1000
0.8,990
0.3,1010
0.85,920
0.45,990
0.75,1090
0.05,1000
0.45,1020
0.15,980
0.65,1030
0.25,990
0.3,980
0.15,1000
0.9,990
0.65,1010
0.1,1000
1.0,990
0.65,1010
0.95,1000
0.05,990
0.4,1010
0.65,1030
0.45,990
0.4,980
0.35,1000
0.9,990
0.2,1010
0.1,1000
0.55,980
0.8,1020
0.1,980
0.85,1040
0.4,980
0.7,980
0.2,980
0.05,1040
0.85,1000
0.85,990
0.55,1010
0.25,1000
0.6,1020
0.9,980
0.35,1000
0.05,990
0.2,1010
0.05,1000
0.05,990
0.55,1010
0.5,1000
0.15,920
0.25,1080
0.1,1000
0.25,990
0.15,1010
0.8,1030
0.35,990
0.2,980
0.95,1030
0.8,990
0.15,980
0.85,1030
0.9,990
0.25,980
0.05,1000
0.75,1020
0.6,980
0.2,1000
0.6,990
0.5,1010
0.05,1000
0.3,990
0.7,1010
0.4,1000
0.45,950
0.9,1050
0.2,1000
0.6,990
0.45,1010
0.55,1000
0.55,990
0.95,1010
0.65,1000
0.3,990
0.35,1010
0.35,950
0.95,1070
0.3,980
0.2,980
0.45,1040
0.3,980
0.1,1000
0.2,1020
0.6,980
0.55,1000
0.9,1020
0.9,980
0.8,1000
0.45,1020
0.6,980
0.65,940
0.7,990
0.7,1070
0.9,1030
0.05,990
0.1,980
0.2,980
0.35,960
0.75,1060
0.5,960
1.0,1060
0.35,980
0.65,1000
0.85,990
0.65,1010
0.65,1000
0.1,980
0.9,1020
0.6,1000
0.65,990
0.65,1010
0.2,1000
0.65,990
0.5,1010
0.35,970
0.3,1050
0.85,980
0.95,980
0.2,980
0.2,1040
0.05,1000
0.6,990
0.7,1010
1.0,1000
0.05,990
0.4,1010
0.05,1000
1.0,990
0.25,1010
0.4,1000
0.05,990
0.85,1010
0.4,1000
0.45,1030
0.55,970
0.75,1050
0.05,990
0.7,960
0.2,980
0.4,1040
0.8,980
0.55,980
0.25,990
0.85,1030
0.75,1005
0.05,990
0.7,1005
0.45,1000
0.05,990
0.05,1010
0.75,1000
0.1,980
0.8,1020
0.1,1030
0.7,990
0.9,980
0.3,1000
0.8,990
0.6,1010
0.45,980
0.5,990
1.0,1030
0.15,940
0.1,990
0.65,1070
0.6,1030
0.25,990
0.25,980
0.55,1030
0.05,990
0.45,980
0.8,1000
0.65,1020
0.7,980
0.8,1000
0.75,1020
0.5,980
0.55,1030
0.45,990
0.15,980
0.25,1000
0.9,990
0.7,1010
0.05,1000
0.15,990
0.2,1010
0.25,1030
0.5,990
0.9,980
0.8,1030
0.45,990
0.2,980
0.45,1000
0.25,990
0.35,1010
0.65,1000
0.3,990
1.0,1010
0.15,1000
0.9,990
0.35,1010
0.6,1030
0.95,990
0.05,980
0.35,1000
0.1,990
0.3,1010
0.05,1000
0.4,990
0.2,1010
0.05,1000
0.3,980
0.7,1020
